datetime_utc, _conds, _dewptm, _hum, _pressurem, _rain, _tempm
20080623-21:00,Haze,27.0,78.0,997.0,0,31.0
20080624-00:00,Haze,23.0,63.0,998.0,0,29.0
20080624-03:00,Light Drizzle,24.0,77.0,1000.0,1,27.0
20080624-06:00,Haze,22.0,55.0,1000.0,0,30.0
20080624-09:00,Light Drizzle,22.0,49.0,998.0,1,31.0
20080624-12:00,Haze,24.0,52.0,996.0,0,33.0
20080624-15:00,Haze,26.0,69.0,997.0,0,31.0
20080624-18:00,Haze,25.0,72.0,999.0,0,29.0
20080624-21:00,Rain,26.0,85.0,998.0,1,28.0
20080625-00:00,Haze,26.0,91.0,999.0,0,27.0
20080625-03:00,Haze,25.0,76.0,1002.0,0,29.0
20080625-06:00,Light Drizzle,25.0,69.0,1002.0,1,30.0
20080625-09:00,Haze,26.0,51.0,999.0,0,34.0
20080625-12:00,Haze,25.0,53.0,998.0,0,34.0
20080625-15:00,Haze,27.0,72.0,998.0,0,32.0
20080625-18:00,Haze,27.0,77.0,999.0,0,30.0
20080625-21:00,Haze,27.0,84.0,999.0,0,30.0
20080626-00:00,Haze,26.0,80.0,999.0,0,29.0
20080626-03:00,Haze,26.0,66.0,1000.0,0,31.0
20080626-06:00,Haze,26.0,53.0,1000.0,0,35.0
20080626-09:00,Haze,27.0,53.0,998.0,0,36.0
20080626-12:00,Haze,26.0,50.0,996.0,0,35.0
20080626-18:00,Haze,27.0,68.0,998.0,0,32.0
20080626-21:00,Haze,27.0,70.0,997.0,0,31.0
20080627-00:00,Haze,27.0,78.0,997.0,0,30.0
20080627-03:00,Haze,27.0,76.0,999.0,0,31.0
20080627-06:00,Mist,28.0,78.0,1000.0,0,32.0
20080627-09:00,Mist,25.0,82.0,999.0,0,28.0
20080627-12:00,Mist,25.0,77.0,998.0,0,28.0
20080627-15:00,Haze,25.0,83.0,999.0,0,27.0
20080627-18:00,Haze,24.0,82.0,1000.0,0,26.0
20080627-21:00,Haze,24.0,85.0,999.0,0,26.0
20080628-00:00,Mist,24.0,89.0,999.0,0,26.0
20080628-03:00,Mist,24.0,82.0,1001.0,0,27.0
20080628-06:00,Mist,26.0,80.0,1000.0,0,29.0
20080628-09:00,Haze,25.0,57.0,997.0,0,32.0
20080628-12:00,Light Rain,28.0,83.0,996.0,1,30.0
20080628-15:00,Haze,29.0,90.0,997.0,0,30.0
20080628-18:00,Haze,26.0,89.0,999.0,0,28.0
20080628-21:00,Haze,25.0,86.0,998.0,0,27.0
20080629-00:00,Haze,25.0,90.0,998.0,0,26.0
20080629-03:00,Haze,26.0,77.0,998.0,0,29.0
20080629-06:00,Haze,25.0,55.0,998.0,0,33.0
20080629-09:00,Haze,26.0,49.0,996.0,0,35.0
20080629-12:00,Haze,26.0,55.0,996.0,0,34.0
20080629-15:00,Light Rain,24.0,73.0,997.0,1,28.0
20080629-18:00,Haze,24.0,74.0,999.0,0,28.0
20080629-21:00,Haze,24.0,77.0,998.0,0,27.0
20080630-00:00,Haze,24.0,78.0,998.0,0,27.0
20080630-03:00,Haze,25.0,75.0,999.0,0,28.0
20080630-06:00,Haze,26.0,63.0,999.0,0,31.0
20080630-09:00,Haze,26.0,49.0,996.0,0,35.0
20080630-12:00,Haze,27.0,68.0,995.0,0,32.0
20080630-15:00,Haze,26.0,74.0,997.0,0,30.0
20080630-18:00,Haze,25.0,74.0,999.0,0,29.0
20080630-21:00,Haze,25.0,78.0,998.0,0,28.0
20080701-00:00,Haze,26.0,85.0,998.0,0,28.0
20080701-03:00,Haze,26.0,73.0,999.0,0,30.0
20080701-06:00,Haze,26.0,52.0,999.0,0,34.0
20080701-09:00,Haze,26.0,49.0,997.0,0,35.0
20080701-12:00,Haze,27.0,52.0,996.0,0,35.0
20080701-15:00,Haze,26.0,66.0,998.0,0,32.0
20080701-18:00,Haze,26.0,75.0,1000.0,0,30.0
20080701-21:00,Haze,25.0,73.0,999.0,0,29.0
20080702-00:00,Haze,26.0,87.0,999.0,0,28.0
20080702-03:00,Haze,26.0,74.0,1000.0,0,30.0
20080702-06:00,Haze,27.0,58.0,999.0,0,34.0
20080702-09:00,Haze,26.0,48.0,997.0,0,36.0
20080702-12:00,Haze,26.0,46.0,995.0,0,36.0
20080702-15:00,Haze,26.0,59.0,995.0,0,33.0
20080702-18:00,Haze,27.0,69.0,997.0,0,31.0
20080702-21:00,Haze,26.0,75.0,997.0,0,30.0
20080703-00:00,Haze,27.0,80.0,996.0,0,30.0
20080703-03:00,Haze,26.0,60.0,997.0,0,32.0
20080703-06:00,Haze,26.0,49.0,998.0,0,35.0
20080703-09:00,Haze,26.0,42.0,996.0,0,38.0
20080703-12:00,Haze,27.0,55.0,994.0,0,36.0
20080703-15:00,Haze,27.0,63.0,996.0,0,33.0
20080703-18:00,Haze,25.0,64.0,997.0,0,30.0
20080703-21:00,Haze,25.0,69.0,996.0,0,29.0
20080704-00:00,Haze,25.0,78.0,997.0,0,28.0
20080704-03:00,Haze,26.0,71.0,998.0,0,30.0
20080704-06:00,Haze,24.0,41.0,998.0,0,35.0
20080704-09:00,Haze,25.0,41.0,996.0,0,37.0
20080704-12:00,Haze,26.0,42.0,993.0,0,37.0
20080704-15:00,Haze,27.0,57.0,995.0,0,35.0
20080704-18:00,Haze,28.0,72.0,996.0,0,33.0
20080704-21:00,Haze,28.0,74.0,995.0,0,32.0
20080705-00:00,Haze,24.0,54.0,995.0,0,31.0
20080705-03:00,Haze,24.0,57.0,996.0,0,32.0
20080705-06:00,Haze,24.0,49.0,998.0,0,34.0
20080705-09:00,Light Drizzle,28.0,79.0,997.0,1,31.0
20080705-12:00,Haze,27.0,76.0,995.0,0,31.0
20080705-15:00,Haze,28.0,79.0,996.0,0,31.0
20080705-18:00,Haze,27.0,84.0,997.0,0,29.0
20080705-21:00,Haze,27.0,86.0,996.0,0,29.0
20080706-00:00,Haze,27.0,92.0,997.0,0,29.0
20080706-03:00,Mist,26.0,89.0,998.0,0,28.0
20080706-06:00,Haze,26.0,86.0,999.0,0,29.0
20080706-09:00,Light Drizzle,26.0,85.0,998.0,1,28.0
20080706-12:00,Light Drizzle,26.0,91.0,997.0,1,28.0
20080706-18:00,Haze,26.0,90.0,998.0,0,27.0
20080707-00:00,Light Rain,26.0,96.0,997.0,1,26.0
20080707-03:00,Light Drizzle,26.0,92.0,998.0,1,27.0
20080707-06:00,Haze,26.0,77.0,998.0,0,30.0
20080707-09:00,Haze,27.0,69.0,995.0,0,32.0
20080707-12:00,Thunderstorms and Rain,27.0,95.0,995.0,1,27.0
20080707-15:00,Mist,27.0,99.0,997.0,0,27.0
20080707-18:00,Mist,27.0,98.0,997.0,0,27.0
20080707-21:00,Mist,26.0,99.0,996.0,0,27.0
20080708-00:00,Mist,26.0,97.0,997.0,0,27.0
20080708-03:00,Mist,26.0,89.0,998.0,0,28.0
20080708-06:00,Haze,27.0,67.0,998.0,0,33.0
20080708-09:00,Light Rain,28.0,83.0,996.0,1,30.0
20080708-12:00,Haze,27.0,76.0,994.0,0,31.0
20080708-15:00,Thunderstorm,28.0,87.0,997.0,0,30.0
20080708-18:00,Light Rain,27.0,91.0,998.0,1,28.0
20080708-21:00,Light Rain,25.0,96.0,999.0,1,25.0
20080709-00:00,Light Rain,26.0,100.0,999.0,1,26.0
20080709-03:00,Haze,28.0,95.0,1000.0,0,28.0
20080709-06:00,Haze,28.0,86.0,1000.0,0,30.0
20080709-09:00,Haze,27.0,62.0,998.0,0,34.0
20080709-12:00,Haze,27.0,66.0,997.0,0,32.0
20080709-15:00,Haze,26.0,82.0,1000.0,0,28.0
20080709-18:00,Haze,26.0,89.0,1000.0,0,27.0
20080709-21:00,Haze,26.0,88.0,1000.0,0,27.0
20080710-00:00,Mist,26.0,91.0,1001.0,0,27.0
20080710-03:00,Haze,26.0,78.0,1002.0,0,30.0
20080710-06:00,Haze,28.0,72.0,1001.0,0,32.0
20080710-09:00,Haze,27.0,60.0,999.0,0,34.0
20080710-12:00,Haze,27.0,60.0,997.0,0,34.0
20080710-15:00,Haze,27.0,70.0,998.0,0,32.0
20080710-18:00,Haze,27.0,79.0,999.0,0,30.0
20080710-21:00,Haze,27.0,84.0,998.0,0,29.0
20080711-00:00,Haze,26.0,85.0,998.0,0,28.0
20080711-03:00,Haze,26.0,76.0,998.0,0,30.0
20080711-06:00,Haze,27.0,60.0,998.0,0,34.0
20080711-09:00,Haze,27.0,51.0,995.0,0,36.0
20080711-12:00,Haze,27.0,52.0,994.0,0,35.0
20080711-15:00,Haze,26.0,68.0,995.0,0,31.0
20080711-18:00,Haze,26.0,75.0,996.0,0,30.0
20080711-21:00,Haze,25.0,76.0,996.0,0,29.0
20080712-00:00,Haze,26.0,88.0,995.0,0,27.0
20080712-03:00,Mist,27.0,90.0,997.0,0,29.0
20080712-06:00,Haze,27.0,64.0,996.0,0,33.0
20080712-09:00,Haze,26.0,69.0,994.0,0,31.0
20080712-12:00,Haze,27.0,75.0,993.0,0,31.0
20080712-15:00,Thunderstorms and Rain,27.0,97.0,996.0,1,27.0
20080712-18:00,Light Rain,26.0,97.0,997.0,1,26.0
20080712-21:00,Mist,25.0,94.0,997.0,0,25.0
20080713-00:00,Mist,25.0,94.0,996.0,0,26.0
20080713-03:00,Haze,26.0,91.0,998.0,0,27.0
20080713-06:00,,26.0,81.0,999.0,0,29.0
20080713-09:00,Light Rain,27.0,87.0,998.0,1,29.0
20080713-12:00,Haze,28.0,80.0,997.0,0,31.0
20080713-15:00,Haze,27.0,89.0,999.0,0,29.0
20080713-18:00,Haze,26.0,85.0,1000.0,0,28.0
20080713-21:00,Haze,25.0,86.0,1000.0,0,27.0
20080714-00:00,Thunderstorms and Rain,24.0,100.0,1001.0,1,24.0
20080714-03:00,Haze,25.0,94.0,1001.0,0,26.0
20080714-06:00,Haze,26.0,73.0,1002.0,0,30.0
20080714-09:00,Haze,27.0,63.0,1000.0,0,33.0
20080714-12:00,Haze,27.0,64.0,998.0,0,33.0
20080714-15:00,Partly Cloudy,23.0,62.0,999.0,0,30.0
20080714-18:00,Light Rain,25.0,86.0,1000.0,1,26.0
20080714-21:00,Thunderstorms and Rain,23.0,87.0,1000.0,1,25.0
20080715-00:00,Light Rain,25.0,94.0,1000.0,1,25.0
20080715-03:00,Haze,26.0,92.0,1000.0,0,27.0
20080715-06:00,Haze,27.0,66.0,1000.0,0,32.0
20080715-09:00,Haze,26.0,55.0,998.0,0,34.0
20080715-12:00,Haze,26.0,55.0,996.0,0,34.0
20080715-15:00,Haze,27.0,68.0,996.0,0,32.0
20080715-18:00,Haze,26.0,76.0,998.0,0,30.0
20080715-21:00,Haze,26.0,79.0,997.0,0,29.0
20080716-00:00,Haze,25.0,75.0,997.0,0,29.0
20080716-03:00,Haze,24.0,66.0,999.0,0,30.0
20080716-06:00,Haze,26.0,58.0,999.0,0,33.0
20080716-09:00,Haze,26.0,52.0,997.0,0,35.0
20080716-12:00,Haze,26.0,52.0,995.0,0,35.0
20080716-15:00,Haze,27.0,66.0,995.0,0,32.0
20080716-18:00,Haze,26.0,70.0,997.0,0,30.0
20080716-21:00,Haze,26.0,77.0,996.0,0,30.0
20080717-00:00,Haze,24.0,63.0,997.0,0,30.0
20080717-03:00,Haze,24.0,64.0,998.0,0,30.0
20080717-06:00,Haze,25.0,64.0,999.0,0,31.0
20080717-09:00,Haze,26.0,58.0,997.0,0,34.0
20080717-12:00,Haze,26.0,58.0,995.0,0,34.0
20080717-15:00,Haze,26.0,65.0,997.0,0,32.0
20080717-18:00,Haze,26.0,75.0,998.0,0,30.0
20080717-21:00,Haze,25.0,76.0,998.0,0,29.0
20080718-00:00,Haze,25.0,80.0,998.0,0,28.0
20080718-03:00,Haze,24.0,60.0,999.0,0,31.0
20080718-06:00,Haze,25.0,53.0,1000.0,0,34.0
20080718-09:00,Haze,25.0,45.0,998.0,0,36.0
20080718-12:00,Haze,26.0,50.0,997.0,0,35.0
20080718-15:00,Haze,26.0,62.0,997.0,0,33.0
20080718-18:00,Haze,27.0,72.0,998.0,0,31.0
20080718-21:00,Haze,26.0,78.0,998.0,0,30.0
20080719-00:00,Haze,24.0,64.0,997.0,0,30.0
20080719-03:00,Haze,25.0,61.0,999.0,0,31.0
20080719-06:00,Haze,25.0,49.0,999.0,0,34.0
20080719-09:00,Haze,26.0,48.0,998.0,0,36.0
20080719-12:00,Haze,26.0,45.0,996.0,0,36.0
20080719-15:00,Haze,27.0,64.0,997.0,0,33.0
20080719-18:00,Partly Cloudy,25.0,68.0,999.0,0,30.0
20080719-21:00,Haze,24.0,69.0,998.0,0,29.0
20080720-00:00,Light Rain,26.0,94.0,999.0,1,27.0
20080720-03:00,Light Rain,26.0,96.0,1001.0,1,26.0
20080720-06:00,Haze,26.0,80.0,1001.0,0,30.0
20080720-09:00,Haze,26.0,63.0,1000.0,0,32.0
20080720-12:00,Haze,28.0,71.0,998.0,0,33.0
20080720-18:00,Haze,26.0,82.0,1001.0,0,29.0
20080720-21:00,Haze,26.0,85.0,1001.0,0,28.0
20080721-00:00,Haze,25.0,85.0,1000.0,0,27.0
20080721-03:00,Haze,25.0,80.0,1001.0,0,28.0
20080721-06:00,Haze,26.0,65.0,1002.0,0,32.0
20080721-09:00,Haze,27.0,66.0,1000.0,0,32.0
20080721-12:00,Haze,27.0,64.0,998.0,0,33.0
20080721-15:00,Haze,25.0,75.0,999.0,0,29.0
20080721-21:00,Haze,26.0,79.0,998.0,0,29.0
20080722-00:00,Light Rain,26.0,87.0,998.0,1,28.0
20080722-03:00,Haze,25.0,76.0,999.0,0,29.0
20080722-06:00,Haze,26.0,61.0,1000.0,0,33.0
20080722-09:00,Haze,27.0,62.0,998.0,0,34.0
20080722-12:00,Haze,24.0,50.0,996.0,0,34.0
20080722-15:00,Haze,27.0,66.0,997.0,0,32.0
20080722-18:00,Haze,26.0,68.0,998.0,0,31.0
20080722-21:00,Haze,26.0,70.0,997.0,0,30.0
20080723-00:00,Haze,26.0,78.0,998.0,0,30.0
20080723-03:00,Haze,26.0,71.0,999.0,0,31.0
20080723-06:00,Haze,25.0,48.0,999.0,0,35.0
20080723-09:00,Haze,27.0,52.0,997.0,0,36.0
20080723-12:00,Haze,26.0,46.0,995.0,0,36.0
20080723-15:00,Haze,27.0,63.0,996.0,0,33.0
20080723-18:00,Haze,28.0,70.0,997.0,0,32.0
20080723-21:00,Haze,27.0,67.0,997.0,0,32.0
20080724-00:00,Haze,27.0,89.0,997.0,0,28.0
20080724-03:00,Haze,25.0,66.0,998.0,0,31.0
20080724-06:00,Haze,25.0,53.0,998.0,0,34.0
20080724-09:00,Haze,27.0,50.0,996.0,0,37.0
20080724-12:00,Haze,26.0,62.0,995.0,0,33.0
20080724-15:00,Haze,28.0,71.0,996.0,0,32.0
20080724-18:00,Haze,27.0,78.0,997.0,0,30.0
20080724-21:00,Haze,26.0,79.0,996.0,0,29.0
20080725-00:00,Haze,26.0,86.0,996.0,0,29.0
20080725-03:00,Haze,28.0,77.0,997.0,0,31.0
20080725-06:00,Haze,28.0,56.0,996.0,0,36.0
20080725-09:00,Haze,27.0,66.0,996.0,0,33.0
20080725-12:00,Haze,28.0,69.0,994.0,0,33.0
20080725-15:00,Haze,26.0,86.0,994.0,0,28.0
20080725-18:00,Haze,26.0,79.0,997.0,0,29.0
20080725-21:00,Haze,26.0,82.0,996.0,0,29.0
20080726-00:00,Mist,27.0,93.0,996.0,0,28.0
20080726-03:00,Haze,28.0,87.0,998.0,0,30.0
20080726-06:00,Haze,28.0,70.0,998.0,0,33.0
20080726-09:00,Haze,28.0,59.0,996.0,0,35.0
20080726-12:00,Mist,26.0,92.0,996.0,0,27.0
20080726-15:00,Light Rain,26.0,91.0,996.0,1,26.0
20080726-18:00,Haze,25.0,89.0,998.0,0,27.0
20080726-21:00,Haze,25.0,91.0,997.0,0,26.0
20080727-00:00,Haze,26.0,94.0,998.0,0,27.0
20080727-03:00,Haze,27.0,87.0,1000.0,0,29.0
20080727-06:00,Haze,28.0,70.0,999.0,0,32.0
20080727-09:00,Light Rain,28.0,88.0,998.0,1,29.0
20080727-12:00,Haze,27.0,81.0,997.0,0,30.0
20080727-15:00,Haze,27.0,89.0,998.0,0,29.0
20080727-18:00,Haze,27.0,92.0,998.0,0,28.0
20080728-00:00,Mist,27.0,95.0,998.0,0,27.0
20080728-03:00,Haze,28.0,86.0,1000.0,0,29.0
20080728-06:00,Haze,28.0,67.0,999.0,0,33.0
20080728-09:00,Haze,28.0,53.0,997.0,0,36.0
20080728-12:00,Haze,28.0,60.0,995.0,0,35.0
20080728-15:00,Haze,28.0,74.0,997.0,0,32.0
20080728-18:00,Haze,28.0,82.0,998.0,0,30.0
20080728-21:00,Haze,28.0,86.0,999.0,0,29.0
20080729-00:00,Haze,27.0,84.0,998.0,0,29.0
20080729-03:00,Haze,27.0,76.0,999.0,0,31.0
20080729-06:00,Haze,27.0,54.0,999.0,0,36.0
20080729-09:00,Haze,28.0,53.0,997.0,0,36.0
20080729-12:00,Haze,28.0,53.0,995.0,0,36.0
20080729-15:00,Haze,27.0,66.0,997.0,0,33.0
20080729-18:00,Haze,28.0,74.0,998.0,0,31.0
20080729-21:00,Haze,28.0,79.0,998.0,0,31.0
20080730-00:00,Haze,26.0,86.0,998.0,0,29.0
20080730-03:00,Haze,26.0,74.0,999.0,0,30.0
20080730-06:00,Haze,27.0,59.0,998.0,0,34.0
20080730-09:00,Haze,26.0,50.0,997.0,0,36.0
20080730-12:00,Haze,26.0,52.0,995.0,0,35.0
20080730-15:00,Haze,26.0,64.0,997.0,0,32.0
20080730-21:00,Haze,26.0,72.0,998.0,0,30.0
20080731-00:00,Haze,26.0,83.0,998.0,0,29.0
20080731-03:00,Haze,27.0,78.0,1000.0,0,30.0
20080731-06:00,Light Rain,28.0,83.0,,1,31.0
20080731-09:00,Light Rain,27.0,92.0,1000.0,1,28.0
20080731-12:00,Haze,27.0,80.0,999.0,0,30.0
20080731-15:00,Haze,26.0,86.0,1000.0,0,28.0
20080731-21:00,Mist,26.0,90.0,1001.0,0,27.0
20080801-00:00,Mist,26.0,91.0,1001.0,0,27.0
20080801-03:00,Haze,25.0,79.0,1002.0,0,28.0
20080801-06:00,Haze,27.0,64.0,1002.0,0,33.0
20080801-09:00,Haze,26.0,53.0,999.0,0,35.0
20080801-12:00,Haze,27.0,66.0,999.0,0,32.0
20080801-15:00,Haze,27.0,79.0,1000.0,0,30.0
20080801-18:00,Haze,27.0,82.0,1001.0,0,30.0
20080801-21:00,Haze,26.0,81.0,1001.0,0,29.0
20080802-00:00,Haze,26.0,82.0,1001.0,0,28.0
20080802-03:00,Haze,27.0,82.0,1001.0,0,30.0
20080802-06:00,Haze,27.0,57.0,1001.0,0,34.0
20080802-09:00,Haze,26.0,53.0,999.0,0,35.0
20080802-12:00,Haze,28.0,67.0,998.0,0,33.0
20080802-15:00,Haze,27.0,78.0,1000.0,0,31.0
20080802-18:00,Haze,27.0,80.0,1000.0,0,30.0
20080802-21:00,Haze,27.0,81.0,1000.0,0,29.0
20080803-00:00,Haze,26.0,85.0,1000.0,0,28.0
20080803-03:00,Haze,26.0,78.0,1001.0,0,30.0
20080803-06:00,Haze,27.0,56.0,,0,35.0
20080803-09:00,Haze,26.0,55.0,998.0,0,34.0
20080803-12:00,Haze,25.0,65.0,998.0,0,31.0
20080803-15:00,Light Rain,27.0,88.0,1000.0,1,28.0
20080803-18:00,Haze,26.0,85.0,1001.0,0,28.0
20080803-21:00,Haze,26.0,87.0,1001.0,0,28.0
20080804-00:00,Haze,26.0,89.0,,0,27.0
20080804-03:00,Haze,26.0,81.0,1001.0,0,29.0
20080804-06:00,Haze,26.0,64.0,1001.0,0,32.0
20080804-09:00,Haze,28.0,66.0,999.0,0,33.0
20080804-12:00,Light Thunderstorm,26.0,94.0,999.0,0,27.0
20080804-15:00,Thunderstorms and Rain,25.0,98.0,1002.0,1,26.0
20080804-18:00,Rain,25.0,94.0,1002.0,1,25.0
20080804-21:00,Mist,25.0,97.0,1001.0,0,25.0
20080805-00:00,Mist,25.0,97.0,1002.0,0,26.0
20080805-03:00,Light Rain,25.0,94.0,1003.0,1,26.0
20080805-06:00,Haze,27.0,88.0,1002.0,0,28.0
20080805-09:00,Haze,26.0,67.0,999.0,0,32.0
20080805-12:00,Haze,26.0,76.0,998.0,0,30.0
20080805-15:00,Haze,26.0,85.0,,0,28.0
20080805-18:00,Haze,26.0,88.0,1001.0,0,27.0
20080805-21:00,Haze,25.0,90.0,1000.0,0,27.0
20080806-00:00,Thunderstorms and Rain,26.0,91.0,999.0,1,27.0
20080806-03:00,Haze,27.0,87.0,1000.0,0,29.0
20080806-06:00,Haze,26.0,68.0,999.0,0,32.0
20080806-09:00,Haze,27.0,63.0,997.0,0,33.0
20080806-12:00,Haze,26.0,78.0,995.0,0,30.0
20080806-15:00,Light Rain,25.0,88.0,997.0,1,26.0
20080806-18:00,Mist,26.0,95.0,997.0,0,27.0
20080806-21:00,Mist,26.0,93.0,997.0,0,26.0
20080807-00:00,Haze,25.0,90.0,996.0,0,26.0
20080807-03:00,Light Drizzle,25.0,82.0,997.0,1,27.0
20080807-06:00,Haze,25.0,80.0,997.0,0,28.0
20080807-09:00,Haze,26.0,72.0,995.0,0,30.0
20080807-12:00,Haze,25.0,73.0,993.0,0,30.0
20080807-15:00,Haze,26.0,83.0,994.0,0,28.0
20080807-18:00,Haze,26.0,85.0,996.0,0,28.0
20080807-21:00,Haze,26.0,87.0,995.0,0,28.0
20080808-00:00,Light Rain,25.0,92.0,996.0,1,26.0
20080808-03:00,Light Rain,24.0,92.0,997.0,1,25.0
20080808-06:00,Light Rain,26.0,97.0,998.0,1,26.0
20080808-09:00,Light Rain,25.0,98.0,997.0,1,26.0
20080808-12:00,Light Rain,26.0,97.0,996.0,1,26.0
20080808-15:00,Mist,26.0,97.0,997.0,0,26.0
20080808-18:00,Mist,25.0,98.0,998.0,0,26.0
20080808-21:00,Mist,25.0,97.0,997.0,0,25.0
20080809-00:00,Mist,25.0,97.0,997.0,0,25.0
20080809-03:00,Haze,25.0,86.0,998.0,0,27.0
20080809-06:00,Haze,26.0,67.0,997.0,0,31.0
20080809-09:00,Haze,27.0,62.0,994.0,0,33.0
20080809-12:00,Haze,26.0,56.0,992.0,0,33.0
20080809-15:00,Haze,27.0,77.0,994.0,0,30.0
20080809-18:00,Haze,27.0,84.0,996.0,0,29.0
20080809-21:00,Haze,27.0,92.0,995.0,0,28.0
20080810-00:00,Haze,27.0,93.0,995.0,0,28.0
20080810-03:00,Haze,27.0,79.0,997.0,0,30.0
20080810-06:00,Haze,28.0,65.0,996.0,0,33.0
20080810-09:00,Haze,28.0,72.0,995.0,0,32.0
20080810-12:00,Haze,27.0,69.0,994.0,0,31.0
20080810-15:00,Haze,27.0,82.0,995.0,0,30.0
20080810-18:00,Haze,28.0,86.0,996.0,0,29.0
20080810-21:00,Haze,28.0,91.0,995.0,0,29.0
20080811-00:00,Mist,26.0,91.0,995.0,0,27.0
20080811-03:00,Haze,27.0,80.0,996.0,0,30.0
20080811-06:00,Haze,26.0,53.0,996.0,0,35.0
20080811-09:00,Haze,24.0,42.0,994.0,0,35.0
20080811-12:00,Haze,24.0,47.0,993.0,0,35.0
20080811-15:00,Haze,26.0,67.0,994.0,0,31.0
20080811-18:00,Haze,25.0,70.0,996.0,0,30.0
20080811-21:00,Haze,25.0,77.0,996.0,0,28.0
20080812-00:00,Haze,25.0,81.0,995.0,0,28.0
20080812-03:00,Haze,25.0,74.0,996.0,0,29.0
20080812-06:00,Haze,27.0,81.0,997.0,0,30.0
20080812-09:00,Light Rain,26.0,79.0,996.0,1,29.0
20080812-12:00,Haze,26.0,79.0,995.0,0,29.0
20080812-15:00,Haze,26.0,80.0,997.0,0,29.0
20080812-18:00,Haze,26.0,85.0,998.0,0,28.0
20080812-21:00,Haze,26.0,88.0,998.0,0,27.0
20080813-00:00,Haze,26.0,90.0,997.0,0,27.0
20080813-03:00,Light Rain,26.0,94.0,998.0,1,27.0
20080813-06:00,Light Drizzle,27.0,97.0,999.0,1,27.0
20080813-09:00,Light Rain,28.0,98.0,997.0,1,29.0
20080813-12:00,Haze,27.0,81.0,996.0,0,29.0
20080813-15:00,Light Rain,26.0,85.0,998.0,1,28.0
20080813-18:00,Haze,26.0,85.0,999.0,0,28.0
20080813-21:00,Haze,26.0,88.0,998.0,0,27.0
20080814-00:00,Haze,26.0,88.0,997.0,0,27.0
20080814-03:00,Light Drizzle,27.0,94.0,998.0,1,28.0
20080814-06:00,Haze,27.0,69.0,998.0,0,32.0
20080814-09:00,Light Thunderstorm,26.0,83.0,997.0,0,29.0
20080814-12:00,Thunderstorms and Rain,27.0,93.0,996.0,1,28.0
20080814-15:00,Light Rain,26.0,98.0,997.0,1,26.0
20080814-18:00,Light Drizzle,26.0,97.0,999.0,1,26.0
20080814-21:00,Mist,26.0,97.0,996.0,0,26.0
20080815-00:00,Mist,25.0,96.0,997.0,0,25.0
20080815-03:00,Light Drizzle,26.0,96.0,998.0,1,26.0
20080815-06:00,Haze,26.0,78.0,998.0,0,29.0
20080815-09:00,Haze,26.0,74.0,997.0,0,30.0
20080815-12:00,Haze,26.0,73.0,995.0,0,30.0
20080815-15:00,Haze,25.0,83.0,997.0,0,28.0
20080815-18:00,Haze,25.0,87.0,998.0,0,27.0
20080815-21:00,Haze,25.0,89.0,997.0,0,27.0
20080816-00:00,Haze,26.0,91.0,997.0,0,27.0
20080816-03:00,Haze,26.0,87.0,999.0,0,28.0
20080816-06:00,Light Rain,26.0,79.0,999.0,1,29.0
20080816-09:00,Haze,26.0,68.0,998.0,0,32.0
20080816-12:00,Haze,26.0,66.0,997.0,0,32.0
20080816-15:00,Haze,26.0,79.0,998.0,0,29.0
20080816-18:00,Haze,26.0,86.0,1000.0,0,29.0
20080816-21:00,Haze,26.0,87.0,999.0,0,28.0
20080817-00:00,Haze,25.0,85.0,999.0,0,27.0
20080817-03:00,Haze,25.0,79.0,1001.0,0,28.0
20080817-06:00,Haze,25.0,66.0,1001.0,0,31.0
20080817-09:00,Light Rain,28.0,73.0,999.0,1,32.0
20080817-12:00,Light Drizzle,25.0,94.0,999.0,1,25.0
20080817-15:00,Haze,26.0,91.0,1000.0,0,26.0
20080817-18:00,Haze,25.0,92.0,1001.0,0,26.0
20080817-21:00,Haze,25.0,93.0,1000.0,0,26.0
20080818-00:00,Haze,24.0,77.0,1000.0,0,27.0
20080818-03:00,Haze,23.0,70.0,1002.0,0,28.0
20080818-06:00,Haze,25.0,61.0,1002.0,0,32.0
20080818-09:00,Haze,26.0,59.0,1000.0,0,33.0
20080818-12:00,Haze,27.0,61.0,998.0,0,34.0
20080818-15:00,Haze,26.0,72.0,999.0,0,30.0
20080818-18:00,Haze,26.0,74.0,1000.0,0,30.0
20080818-21:00,Haze,26.0,77.0,1000.0,0,30.0
20080819-00:00,Haze,23.0,70.0,1001.0,0,27.0
20080819-03:00,Haze,22.0,68.0,1002.0,0,27.0
20080819-06:00,Haze,25.0,56.0,1002.0,0,32.0
20080819-09:00,Haze,25.0,52.0,1001.0,0,34.0
20080819-15:00,Haze,24.0,60.0,1001.0,0,31.0
20080819-18:00,Haze,24.0,64.0,1002.0,0,29.0
20080820-00:00,Haze,21.0,65.0,1002.0,0,27.0
20080820-03:00,Haze,22.0,61.0,1004.0,0,28.0
20080820-06:00,Haze,22.0,47.0,1004.0,0,32.0
20080820-09:00,Haze,25.0,50.0,1002.0,0,34.0
20080820-12:00,Haze,24.0,50.0,1001.0,0,34.0
20080820-15:00,Haze,25.0,65.0,1002.0,0,30.0
20080820-18:00,Haze,25.0,70.0,1003.0,0,30.0
20080820-21:00,Haze,24.0,71.0,1003.0,0,29.0
